,segregation,beta,fin_event_prob,nonfin_event_prob,event_size,net_upd_freq,rec_intervention_factor,intervention_gap,hist_len,fb_fin,fb_nonfin,soc_cap_base,soc_cap_inf,dummy,Mean SWB norm,Var SWB norm,Mean SWB,Var SWB,Mean SWB exp,Var SWB exp,Mean SWB community,Var SWB_community,Mean habituation,Var habituation,Mean sensitisation,Var sensitisation,Mean desensitisation,Var desensitisation,Mean social w,Var social w,Mean financial,Var financial,Mean financial exp,Var financial exp,Mean non-financial,Var non-financial,Mean non-financial exp,Var non-financial exp,Mean financial sens,Var financial sens,Mean non-financial sens,Var non-financial sens,Mean RFC,Var RFC,Mean RFC exp,Var RFC exp,Mean social capital,Var social capital,Mean social capital exp,Var social capital exp, Mean SWB before intervention,Var SWB before intervention,Mean SWB after intervention, Var SWB after intervention,System behaviour,Percent changed positive,Percent changed negative,Percent not changed,System changed
0,1.025426246225834,5.025139320641756,0.13878267351537943,0.04449957050383091,4.795041372999549,0.8183224014937878,1.2884692922234535,2.080876264721155,24.57475571986288,1.1474477462470531,0.29735169745981693,0.38957618329674004,2.3907059812918305,6.502027437090874,5.051331501450461,0.8392157190727914,5.2322556722493045,5.451558115894853,5.20203943173814,2.9484086297539216,1.0397350993377483,0.23683171790710933,12.630644929581303,39.753366806157494,1.0950698694981567,0.1774332367449045,1.0441385501717697,0.18664683462244458,5.535132048166866,8.367041558005731,465735256.7389037,8.436250384524154e+20,23499553.53958601,1.7596067604151224e+18,12379.11940450279,274386306132.11383,1792.4849371704722,5727343191.181683,0.9763589468724192,0.5095600749428124,1.1107044306696163,0.3133344487372531,3.0776220680796564,7.298632877828704,3.212869840564749,5.476598442002732,0.22330012230706844,0.006681366527689989,0.21636409895384778,0.005332902132259265,5.185928538978071,4.658259855262134,5.26693519064962,6.741543781992854,0.0,0.31,0.11,0.58,1.0
1,1.025426246225834,5.025139320641756,0.13878267351537943,0.04449957050383091,4.795041372999549,0.8183224014937878,1.2884692922234535,2.080876264721155,24.57475571986288,1.1474477462470531,0.29735169745981693,0.6125468142330647,1.7046850614715368,6.502027437090874,5.051331501450461,0.8392157190727914,5.208188925005665,5.18114755717041,5.191502107412257,2.849299174138487,1.0397350993377483,0.23683171790710933,12.340767138021777,41.90304552645635,1.12287259442182,0.1967724796254515,1.0444308448641617,0.17613969724742404,5.0382949646009685,8.472347237864396,507833.83975111996,533110995644617.56,76286.1341140744,1796242871364.7112,389.89942278047903,37293743.56387849,235.05230607549206,2155623.0832819166,0.9929630496690155,0.5330002204931507,1.1161965288567746,0.3655681516543418,3.4033164308925037,7.640064553781993,3.5075332875464853,5.460681177660306,0.18389436209290597,0.004736660836587307,0.17976364486381127,0.0032759308453191153,5.14147085335318,4.3742739749337165,5.280656615077807,6.86378007145454,0.0,0.34,0.1,0.56,1.0
2,1.025426246225834,5.025139320641756,0.13878267351537943,0.04449957050383091,4.795041372999549,0.8183224014937878,1.2884692922234535,2.080876264721155,24.57475571986288,1.1474477462470531,0.29735169745981693,0.6125468142330647,2.3907059812918305,0.24949603714048862,5.051331501450461,0.8392157190727914,5.244530764738584,4.722598971052311,5.207180664432316,2.695005220366921,1.0397350993377483,0.23683171790710933,11.628057178310549,52.50091171968514,1.0790815408862866,0.178935408568915,1.0950557778041534,0.19128192254881476,4.752231795203282,7.670753912255271,838902705.7515426,2.604963039398629e+21,52235479.84072666,1.1700798631709307e+19,183.05896066322015,877327.6066275288,150.1446704068363,341593.2232210192,0.9840755138932783,0.5201909401140128,1.071214338407064,0.2234439288979326,3.535376577215343,7.3011211087114285,3.623775770244976,5.2685001351799485,0.19063890476345693,0.0043574466055838765,0.18695430313376857,0.0031710019590189984,5.136705199153591,4.033676310337427,5.352547468163538,6.295670424245523,0.0,0.36,0.09,0.55,1.0
3,1.025426246225834,5.025139320641756,0.13878267351537943,0.04449957050383091,4.795041372999549,0.8183224014937878,1.2884692922234535,2.080876264721155,24.57475571986288,1.1474477462470531,0.29735169745981693,0.6125468142330647,2.3907059812918305,6.502027437090874,5.051331501450461,0.8392157190727914,5.267494598235729,5.167501086564519,5.236625545300795,2.7899456814648227,1.0397350993377483,0.23683171790710933,12.464341564992283,48.967655648636374,1.0396138879160945,0.1544225983804221,1.0973009398916596,0.21217343719343518,4.827197196757579,7.923901547531498,789963.0313838037,589495140409772.9,155880.66681602004,12647257672896.277,262.9649128491486,2053421.3209540162,228.36832500358176,1206627.6836564213,0.984105872140959,0.5212568501047862,1.0728325099671148,0.2719837630577595,3.4379401915757195,7.04377788781302,3.5463342292069413,4.943380740787205,0.20453192146744303,0.005474371221263401,0.1988858316226584,0.004174474300467659,5.201272501514516,4.556777832590565,5.387865025814987,6.485852432950428,0.0,0.32,0.06,0.62,1.0
4,1.025426246225834,5.025139320641756,0.13878267351537943,0.04449957050383091,1.2732655135914683,0.8183224014937878,1.2884692922234535,2.080876264721155,24.57475571986288,1.1474477462470531,0.29735169745981693,0.6125468142330647,2.3907059812918305,6.502027437090874,5.051331501450461,0.8392157190727914,5.269593755149571,4.9453386021052985,5.23082555193509,2.6894114784004253,1.0397350993377483,0.23683171790710933,11.632040685381257,46.446198922871496,1.0653820659497177,0.19255370625331322,1.1021180046785908,0.17385729267612252,4.84880657989055,7.048620406467836,1060520.4319872274,753313368348116.0,248029.94116567814,31029388729157.535,213.7446317433212,765181.5623428267,179.7331715514136,358106.1961832179,1.003002066745822,0.5480313502396872,1.0329541908297257,0.1847790875034423,3.4162119926833627,7.065724991228714,3.51503115801325,4.945828323607537,0.20792080696584567,0.005430914998113654,0.20130927623327066,0.004084411100045805,5.210750365541466,4.226354117867144,5.306490935144979,6.291505548919664,0.0,0.33,0.09,0.58,1.0
5,1.025426246225834,5.025139320641756,0.13878267351537943,0.04449957050383091,4.795041372999549,0.3466622792184353,1.2884692922234535,2.080876264721155,24.57475571986288,1.1474477462470531,0.29735169745981693,0.6125468142330647,2.3907059812918305,6.502027437090874,5.051331501450461,0.8392157190727914,5.226581338317302,4.908197467093618,5.1997728264356935,2.7751968697475844,1.0397350993377483,0.23683171790710933,11.29160612507287,53.94522502478455,1.1047910533032046,0.17115684625180963,1.0964351572312838,0.1883742955835574,4.977366690667081,9.528609628509834,6784445319.715791,2.6031155067141574e+23,240726428.51680133,2.96258939710728e+20,2996.4366154083,6959972818.469355,1295.8545847769547,1236262980.2810047,0.9771150594043811,0.5283421663640087,1.0812950837222275,0.3148870119202966,3.348597901794178,7.769013160343201,3.4452318976653378,5.719166053038388,0.17679465261236454,0.003195586182858668,0.17527437717567143,0.0026351945737396357,5.14949789725771,4.238769178327936,5.31959689850913,6.179627359773738,0.0,0.4,0.06,0.54,1.0
6,1.025426246225834,5.025139320641756,0.13878267351537943,0.04449957050383091,4.795041372999549,0.8183224014937878,1.5208040000870824,2.080876264721155,24.57475571986288,1.1474477462470531,0.29735169745981693,0.6125468142330647,2.3907059812918305,6.502027437090874,5.051331501450461,0.8392157190727914,5.385982932735274,5.762128293903641,5.346017976275296,3.18302499214587,1.0397350993377483,0.23683171790710933,12.301663666241058,43.90943166817851,1.0665792431846342,0.19641286719607642,1.0957807668642225,0.18435456206717354,5.024014767651672,7.7796248994489945,495035802.4057423,3.346272861852251e+20,92210035.96884686,1.0659279352738181e+19,641.778780740854,45287437.04063825,560.3426019477415,31204325.795987565,1.10025939030566,0.7583130020958366,1.099427991017328,0.2894837674463795,3.3470794923844043,6.980376832665914,3.4265293642858747,4.828997722671269,0.20737889899774248,0.005452788619571507,0.20278083614848766,0.004161831422073838,5.198411900864607,4.6343450505070285,5.844074214603647,7.944848254332018,0.0,0.48,0.07,0.45,1.0
7,1.025426246225834,5.025139320641756,0.13878267351537943,0.04449957050383091,4.795041372999549,0.8183224014937878,1.2884692922234535,35.267032193019986,24.57475571986288,1.1474477462470531,0.29735169745981693,0.6125468142330647,2.3907059812918305,6.502027437090874,5.051331501450461,0.8392157190727914,5.16406340165561,6.005260145247642,5.151896064379398,3.1562497090694372,1.0397350993377483,0.23683171790710933,12.42762356360611,49.763800275390786,0.9973733765160646,0.20851483022546363,1.0769139956357492,0.181039928735442,4.811301708502203,7.278140276562722,1519589.5280065574,3664727899906436.0,386969.1937918821,37938498838255.71,24849.480943812043,1420582109519.6646,2816.144293986645,20066725457.71285,1.2010466201927277,0.782962302966449,1.0689331004306635,0.31741653490010435,3.443887465605463,7.483043546469484,3.5629661092533507,5.282990987570687,0.20646728719538274,0.005962962506713976,0.20120077129811265,0.004737348157104032,5.154212330077427,4.4028906053188015,5.098370502458026,9.926368330897512,0.0,0.14,0.22,0.64,0.0
8,1.025426246225834,5.025139320641756,0.13878267351537943,0.04449957050383091,4.795041372999549,0.8183224014937878,1.2884692922234535,2.080876264721155,37.629619169048965,1.1474477462470531,0.29735169745981693,0.6125468142330647,2.3907059812918305,6.502027437090874,5.051331501450461,0.8392157190727914,5.205763923912646,5.688763075415486,5.201733806778864,2.990932871474116,1.0397350993377483,0.23683171790710933,16.801511920295116,126.99520775411914,1.013006888365597,0.11837088561606024,1.0222945915786712,0.15708906633772046,5.402596113337142,9.412159542965874,109573617.56387404,7.695838757552286e+18,41555334.4086751,3.95044432980685e+17,445.98220631647126,33008805.279742744,299.0924623010404,1497388.2797262315,0.9473687438338078,0.4430174746309915,1.102962834655946,0.35890528909399855,3.146632619867508,7.5052198455889325,3.337468287429313,5.47505332151515,0.22799570085864043,0.00707294586160682,0.21929200382043754,0.0050957077632110635,5.210710039800621,5.182616865546258,5.426853483297555,6.738320169905743,0.0,0.39,0.09,0.52,1.0
9,1.025426246225834,5.025139320641756,0.13878267351537943,0.04449957050383091,4.795041372999549,0.8183224014937878,1.2884692922234535,2.080876264721155,24.57475571986288,0.11448699608445168,0.29735169745981693,0.6125468142330647,2.3907059812918305,6.502027437090874,5.051331501450461,0.8392157190727914,5.2959030187501925,1.515232046862966,5.2487286869674,1.2715705140800642,1.0397350993377483,0.23683171790710933,11.549222635537388,50.37858772206075,1.0325044757691355,0.1691945805297019,1.051765005100665,0.1688290960899248,5.287744471251714,8.042124475337811,2082.4152891765807,49485065.68963374,930.2417530780566,9375313.06273397,69.64666276999253,11123.031181942544,64.31441068443664,6579.417294002606,0.9628164218779861,0.4984863319148047,1.0828001668975344,0.3170707301943505,4.94420087163009,7.106500296726189,4.963489392891687,7.0011104553456045,0.16579770824216863,0.003594138504057879,0.15995078247829211,0.0027490478290455493,5.072551027568652,0.9199119502914568,5.707238741229994,2.696288932348418,0.0,0.85,0.0,0.15,1.0
10,1.025426246225834,5.025139320641756,0.13878267351537943,0.04449957050383091,4.795041372999549,0.8183224014937878,1.2884692922234535,2.080876264721155,24.57475571986288,1.1474477462470531,1.0186256803572178,0.6125468142330647,2.3907059812918305,6.502027437090874,5.051331501450461,0.8392157190727914,5.25371724353889,7.417208668244209,5.230559806588934,3.7812670805099082,1.0397350993377483,0.23683171790710933,11.418276139777042,44.86882498765352,1.0645150968758035,0.198331552273019,1.107738687532464,0.19253228174897305,5.4667307201120865,8.826478385308574,2704238.712962114,2919244646418777.0,1426575.9181279377,536641417652089.8,10443.297794267164,58606072798.74987,8707.493925105051,16547778312.302805,1.0135825082947503,0.5443228424499141,1.1177872400631863,0.4676870870940799,3.166433216899113,7.325178683054673,3.2753844419495595,5.24888127684367,0.205936748324889,0.0066810032955410825,0.20127921353088635,0.004874235767330683,5.198014296314834,6.549650473579719,5.3056308248980715,9.33079600487775,0.0,0.29,0.1,0.61,1.0
11,1.764642683789134,9.426388163119555,0.6500323889777064,0.8121483996510506,3.336622859351337,0.9751826068386436,1.1045110528357327,19.14447358623147,14.866768485866487,1.4570084661245346,0.5751251000910997,0.9416956130508334,3.494831378106028,6.109295701608062,5.051331501450461,0.8392157190727914,5.2605135904174976,6.829993145689976,5.253119181574483,3.587540075971947,1.0397350993377483,0.23683171790710933,7.136532689330597,18.01475895191444,1.0715802364524005,0.1580944074102418,1.0541359245782032,0.1616799256649308,4.431103114115852,9.050240919226818,39782.331571932766,551910506944.0504,30779.140993365952,177378608968.46518,10059.731779048814,104688758021.74942,9068.9263941361,62293618129.39153,1.2892351972924214,1.000237783759683,1.2496599527343162,0.849842013978308,3.6927760916616976,7.297184338132758,3.7552564602029173,5.265303200345646,0.18069718604659132,0.004556883115190627,0.1782733209576113,0.003649175325471213,5.2246612160560595,4.644856619839353,5.254378098726933,11.504181640918382,0.0,0.03,0.06,0.91,0.0
12,0.00010563433170318604,9.426388163119555,0.6500323889777064,0.8121483996510506,3.336622859351337,0.9751826068386436,1.1045110528357327,19.14447358623147,14.866768485866487,1.4570084661245346,0.5751251000910997,0.9416956130508334,3.494831378106028,6.109295701608062,5.051331501450461,0.8392157190727914,5.2260877893525475,6.56586393109746,5.221150180116638,3.5611301493315874,1.0397350993377483,0.23683171790710933,6.53338449712575,16.030397687423022,1.062355394048011,0.17261969875815997,1.074779213488622,0.20665865556462631,4.9327602897255876,9.42400453268292,145924.01027940903,18630046950071.957,69429.53965729878,3323073605350.4785,27184.0207383832,3130118870671.949,2599.4376551282426,26903301605.343098,1.3143630615360171,1.0260216740353145,1.2390180998879787,0.8651367229678293,3.074936564138852,6.9290431939940405,3.158780594559392,5.674353709014363,0.626755031854179,0.017600255886975273,0.6164725729640043,0.01328613603409069,5.174461700904454,4.443333319386027,5.227891731136731,11.00148859313256,0.0,0.02,0.1,0.88,0.0
13,1.764642683789134,15.958033595234156,0.6500323889777064,0.8121483996510506,3.336622859351337,0.9751826068386436,1.1045110528357327,19.14447358623147,14.866768485866487,1.4570084661245346,0.5751251000910997,0.9416956130508334,3.494831378106028,6.109295701608062,5.051331501450461,0.8392157190727914,5.223695110165331,6.936179538648842,5.220897645038577,3.711719723260017,1.0397350993377483,0.23683171790710933,7.4173630189574284,16.434813852277106,1.0815844635677674,0.19266684862035685,1.0052975036796008,0.1680263302673988,4.947815610231184,6.729048282547042,46704.71344929119,615807308184.6235,34817.318332633455,196873191573.14865,433.97445418837367,20756088.08196657,305.78165917597426,2721528.6801136355,1.287937218314315,1.0183241037478596,1.3050603075024982,0.9635382894553066,3.337872442031163,6.459534585108517,3.4163440590176672,4.837684297473546,0.27940528671946724,0.007290865031960996,0.275191434458056,0.005563122944542274,5.1960930694331005,4.577191075476155,5.25182141213145,12.037436055823518,0.0,0.01,0.1,0.89,0.0
14,1.764642683789134,9.426388163119555,0.798505961894989,0.8121483996510506,3.336622859351337,0.9751826068386436,1.1045110528357327,19.14447358623147,14.866768485866487,1.4570084661245346,0.5751251000910997,0.9416956130508334,3.494831378106028,6.109295701608062,5.051331501450461,0.8392157190727914,5.282019646660679,6.985011317478668,5.253400803303191,3.6449116598454436,1.0397350993377483,0.23683171790710933,7.311814944474212,17.10646929396764,1.1715963458653929,0.1713511959190129,1.1008187432667524,0.21143114232602203,5.0281565474145795,9.346859054322277,426916.95550166676,261435895650313.8,415393.16883686854,119585165549240.27,3840.342306874342,34887603578.24363,2523.777547762687,18134526856.17598,1.3100503321406969,1.0436319362856892,1.2901878182050475,0.9401386776247249,3.4597766770221297,7.649797798425322,3.5205812599268507,5.651608369200944,0.18971725286418875,0.00527610528080165,0.18623329270162972,0.004253908215470173,5.211645096323588,4.542035719378935,5.299497490073253,12.260828004813357,0.0,0.04,0.08,0.88,1.0
15,1.764642683789134,9.426388163119555,0.6500323889777064,0.9324882021173835,3.336622859351337,0.9751826068386436,1.1045110528357327,19.14447358623147,14.866768485866487,1.4570084661245346,0.5751251000910997,0.9416956130508334,3.494831378106028,6.109295701608062,5.051331501450461,0.8392157190727914,5.221584096968187,6.4861119508393985,5.208752876558743,3.441401071290688,1.0397350993377483,0.23683171790710933,6.540557107539606,15.050980612826287,0.9971683521325275,0.17253804947187762,1.0600300942675052,0.1958941114088604,4.763207616425731,8.660044064675171,9273.707191306305,26783255954.946415,6121.955173808236,6099925153.459506,191687.6798233594,35610817773263.92,161790.7244464373,23307057372288.977,1.3222192436134794,1.051298844195701,1.213491159447546,0.8359003006528689,3.6375830373440405,7.474766013564463,3.691053367726251,5.49492711883481,0.18239387382477132,0.004407793138070688,0.17948371432355176,0.0035789783702828604,5.153412691622428,4.18965423678526,5.27681173263392,11.341546941445438,0.0,0.07,0.04,0.89,1.0
16,1.764642683789134,9.426388163119555,0.6500323889777064,0.8121483996510506,1.690684794448316,0.9751826068386436,1.1045110528357327,19.14447358623147,14.866768485866487,1.4570084661245346,0.5751251000910997,0.9416956130508334,3.494831378106028,6.109295701608062,5.051331501450461,0.8392157190727914,5.265883554844307,7.291629929639322,5.256615330021268,3.7508837887951807,1.0397350993377483,0.23683171790710933,7.753224605962385,15.657249664036758,1.0236803728202664,0.1539101560899401,1.0471701162278908,0.1760363044628682,5.041971833902735,8.119547641650888,43317.20383181315,1044337160179.5565,31403.513627617802,289306128030.67413,609.9339967215728,62598606.34308232,544.4398801423624,36632023.28176462,1.315733837332423,1.05261172174644,1.2156566827529875,0.8217595943972543,3.564610213431944,7.65592630310628,3.6372388168356107,5.465702009082846,0.144235157437865,0.00331475549549218,0.14319612154271277,0.002399837069864773,5.208493099913455,4.940837611604826,5.2649138144434975,12.257800007413444,0.0,0.02,0.06,0.92,0.0
